date,production_adj,production_past_adj,luftdruck_past,lufttemp_past,niederschlag_past,sonnenscheindauer_past,taupunkt_past,windgeschw_past,luftdruck_pred,lufttemp_pred,niederschlag_pred,sonnenscheindauer_pred,taupunkt_pred,windgeschw_pred,day_sin,day_cos,year_sin,year_cos
2021-08-13 11:45:00+00:00,0.6973563948174454,0.7373129776166193,932.2000000000002,22.8,0.0,15.0,16.849999999999998,2.1666666666666665,930.8010474537036,22.387141203703703,0.2768749999999998,5.708333333333333,17.56351273148148,1.7557581018518515,0.0654031292411305,-0.9978589232378834,-0.6677130140784566,-0.7444187872630988
2021-08-13 12:00:00+00:00,0.6745294725647347,0.7365709182498763,932.15,22.85,0.0,15.0,16.599999999999998,2.0,930.7698726851852,22.35045717592593,0.2870833333333331,5.65,17.557395833333334,1.7622222222222224,8.69249334576927e-12,-1.0,-0.6678463999244482,-0.7442991240811413
2021-08-13 12:15:00+00:00,0.6753821680492859,0.7319386537677576,932.0166666666668,23.25,0.0,15.0,16.45,1.5833333333333333,930.7387384259258,22.311001157407407,0.3035416666666666,5.5875,17.555497685185188,1.7627546296296297,-0.0654031292237827,-0.9978589232390204,-0.6679797643251831,-0.7441794369989491
2021-08-13 12:30:00+00:00,0.6117240396336451,0.7192613494217517,932.0,23.6,0.0,15.0,16.099999999999998,1.55,930.7074189814816,22.270821759259263,0.3110416666666665,5.525,17.553744212962965,1.7651967592592597,-0.1305261922160308,-0.9914448613743396,-0.6681131072763791,-0.7440597260203656
2021-08-13 12:45:00+00:00,0.634845991533845,0.7103730829302426,932.0,23.433333333333337,0.0,15.0,15.7,1.5,930.676261574074,22.23012731481482,0.3208333333333332,5.463541666666667,17.54847800925926,1.7679282407407408,-0.1950903220144247,-0.9807852804035692,-0.6682464287737543,-0.7439399911492349
2021-08-13 13:00:00+00:00,0.5959020780652435,0.6847677987100423,932.0,23.7,0.0,13.5,16.0,1.95,930.6448784722224,22.18972800925926,0.3297916666666665,5.409895833333334,17.54453703703704,1.7668634259259262,-0.2588190451030825,-0.9659258262889178,-0.6683797288130277,-0.7438202323894018
2021-08-13 13:15:00+00:00,0.5645626534328595,0.6433455365303516,932.0,24.416666666666668,0.0,13.25,16.116666666666667,1.5333333333333332,930.6144733796295,22.14927662037037,0.3395833333333332,5.358506944444445,17.539953703703702,1.7681828703703706,-0.3214394652921281,-0.946930129498851,-0.6685130073899187,-0.7437004497447117
2021-08-13 13:30:00+00:00,0.5704004529103778,0.6172369078102121,932.0,24.05,0.0,12.0,16.15,2.3,930.5857349537036,22.10739583333333,0.3555729166666664,5.30703125,17.533935185185182,1.7774247685185187,-0.3826834323564669,-0.9238795325148584,-0.6686462645001479,-0.7435806432190111
2021-08-13 13:45:00+00:00,0.5309392408368874,0.5455601526579079,931.9833333333332,24.4,0.0,12.5,16.083333333333332,2.083333333333333,930.5573900462964,22.06554398148148,0.3669270833333332,5.256510416666666,17.527476851851855,1.7817881944444445,-0.4422886902127099,-0.8968727415357909,-0.668779500139436,-0.7434608128161472
2021-08-13 14:00:00+00:00,0.3849319587875474,0.5411038095703231,931.9,24.85,0.0,12.75,17.15,2.0,930.5293171296296,22.024710648148147,0.3744270833333331,5.214583333333333,17.521903935185183,1.783402777777778,-0.4999999999959328,-0.8660254037867868,-0.6689127143035047,-0.7433409585399676
